customer_id,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,default_flag,spending_ratio,join_date,repayment_history,transaction_count,join_year,join_month,join_day,join_weekday,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,debt_to_income_ratio,avg_monthly_transaction,spending_to_income_ratio
100235,-0.8551068883610452,1,1,Self-Employed,-0.8312758702574695,-0.6177423763260482,0.3615245009074407,0,65.81,2019-12-02,5.0,48.0,2019,12,2,Monday,1,0,0,0,0,0,0,0,1,0.7431255957600647,8.0,0.6581
100236,0.6650831353919241,1,0,Salaried,0.18731832846797647,0.7905206417670237,0.4275862068965516,1,47.59,2021-06-19,7.0,273.0,2021,6,19,Saturday,0,1,0,0,1,0,0,0,0,4.220199102952007,45.5,0.47590000000000005
100237,0.04750593824228029,0,2,Salaried,-0.25783128576386777,-0.48571438327120126,0.11542649727767679,0,64.3,2013-10-22,6.0,178.0,2013,10,22,Tuesday,0,0,1,0,0,1,0,0,0,1.8838457940904734,29.666666666666668,0.643
100238,-0.9026128266033255,1,1,Salaried,-0.8833903421477398,-0.5594706832326031,-0.0878402903811254,0,51.39,2016-05-13,5.0,53.0,2016,5,13,Friday,1,0,0,0,1,0,0,0,0,0.6333221640983666,8.833333333333334,0.5139
100239,0.7125890736342043,0,1,Salaried,0.9118931259321371,0.28242542274581817,0.4094373865698728,0,60.73,2024-03-13,9.0,81.0,2024,3,13,Wednesday,0,0,0,1,0,0,1,0,0,0.30971329283475285,13.5,0.6073
100240,0.23752969121140147,1,1,Self-Employed,0.389861687481837,1.4210273950122931,-0.3455535390199639,0,78.66,2012-02-05,10.0,205.0,2012,2,5,Sunday,0,0,1,0,0,0,1,0,0,3.6449526604957723,34.166666666666664,0.7866
100241,-0.23752969121140147,0,3,Self-Employed,-0.37076108633794796,-0.3530340313137218,0.4566243194192376,0,65.55,2015-04-09,10.0,173.0,2015,4,9,Thursday,0,0,0,1,0,0,0,0,1,0.9521873905395023,28.833333333333332,0.6555
100242,-0.5225653206650832,0,2,Salaried,0.9205022932086491,0.6541962892357567,-0.22577132486388402,0,77.59,2015-01-15,10.0,274.0,2015,1,15,Thursday,0,0,1,0,0,0,1,0,0,0.7106949043607335,45.666666666666664,0.7759
100243,0.9976247030878861,1,2,Salaried,-0.32151790659723967,-0.3993935403916011,0.39999999999999974,0,7.2,2013-04-22,4.0,97.0,2013,4,22,Monday,0,0,0,1,1,0,0,0,0,1.2422124310852614,16.166666666666668,0.07200000000000001
100244,-0.9026128266033255,1,2,Salaried,0.8597423012917219,1.7423411159829734,0.5509981851179672,0,93.55,2015-06-29,2.0,84.0,2015,6,29,Monday,0,0,0,1,0,0,1,0,0,2.0265853074406004,14.0,0.9355
100245,0.9976247030878861,0,1,Salaried,0.3268582622713137,-0.3194254292954531,-0.8392014519056263,0,81.48,2023-09-17,10.4,274.0,2023,9,17,Sunday,0,1,0,0,1,0,0,0,0,-0.9772597672024247,45.666666666666664,0.8148000000000001
100246,-0.09501187648456058,0,1,Salaried,-0.5846650436545296,-0.06223002790600646,-0.18221415607985497,1,45.99,2011-08-20,2.0,197.0,2011,8,20,Saturday,0,0,0,1,1,0,0,0,0,0.10643705927248373,32.833333333333336,0.45990000000000003
100247,0.28503562945368177,0,1,Salaried,-0.8265031251461284,-0.46291700762767996,-0.6867513611615247,1,56.81,2024-02-16,7.0,229.0,2024,2,16,Friday,0,0,1,0,0,1,0,0,0,0.560091055367558,38.166666666666664,0.5681
100248,-0.04750593824228029,1,2,Salaried,-0.3246095837444808,4.9379936022306845,0.6780399274047185,0,67.67,2026-02-10,7.0,150.0,2026,2,10,Tuesday,0,0,0,1,0,0,1,0,0,-15.212100472417562,25.0,0.6767
100249,-0.9976247030878861,0,0,Salaried,-0.8165922880094556,-0.2718854103383299,-0.09872958257713266,0,40.97,2021-02-01,12.0,245.0,2021,2,1,Monday,0,1,0,0,0,0,0,0,1,0.3329512344539576,40.833333333333336,0.4097
100250,-0.6175771971496438,1,3,Salaried,8.858831867254773,-0.4165197080210175,0.6018148820326678,0,64.05,2013-04-23,7.0,241.0,2013,4,23,Tuesday,0,0,0,1,0,0,0,0,1,-0.047017452668970346,40.166666666666664,0.6405
100251,-0.5225653206650832,1,1,Self-Employed,-0.6180557103011532,-0.09199361846509717,-0.770235934664247,0,85.34,2010-02-15,2.0,107.0,2010,2,15,Monday,0,0,0,1,0,0,0,0,1,0.14884357013750824,17.833333333333332,0.8534
100252,-0.5700712589073635,1,2,Salaried,0.7344306084653606,0.7086818552825607,0.15898366606170583,0,46.75000000000001,2012-05-23,5.0,288.0,2012,5,23,Wednesday,0,0,1,0,0,0,0,0,1,0.9649405227859394,48.0,0.4675000000000001
100253,0.09501187648456058,0,1,Salaried,-0.6865332153451694,-0.21391450605906848,0.10090744101633377,0,20.83,2014-11-28,1.0,87.0,2014,11,28,Friday,1,0,0,0,0,0,0,0,1,0.3115865354766824,14.5,0.20829999999999999
100254,-0.8551068883610452,0,1,Salaried,-0.1702793560411179,-0.18042302172083402,0.8958257713248637,0,51.62,2025-08-10,3.0,235.0,2025,8,10,Sunday,1,0,0,0,0,0,0,0,1,1.0595707308011353,39.166666666666664,0.5162
100255,-0.7125890736342043,0,1,Self-Employed,0.38603316422966155,4.9379936022306845,-0.36007259528130686,0,55.17,2011-02-16,5.0,125.0,2011,2,16,Wednesday,0,0,0,1,1,0,0,0,0,12.791630512069007,20.833333333333332,0.5517
100256,-0.23752969121140147,1,2,Self-Employed,0.7403723571992741,1.814892886048113,0.7978221415607983,1,46.08,2012-09-21,1.0,176.0,2012,9,21,Friday,1,0,0,0,1,0,0,0,0,2.451324483417508,29.333333333333332,0.4608
100257,0.5700712589073635,0,1,Salaried,0.4204386281917864,0.30211933662557217,-0.3818511796733214,1,65.08,2020-06-03,11.0,76.0,2020,6,3,Wednesday,0,0,0,1,0,0,0,1,0,0.7185813014492047,12.666666666666666,0.6507999999999999
100258,-0.4275534441805226,1,1,Salaried,0.5658025459239419,0.6773441497259947,0.8377495462794917,0,58.59,2022-07-15,0.0,136.0,2022,7,15,Friday,1,0,0,0,0,0,0,1,0,1.1971387449660695,22.666666666666668,0.5859000000000001
100259,0.6175771971496438,1,2,Self-Employed,0.5231060988760857,0.35830844279501817,-0.19310344827586223,0,60.14,2019-12-05,6.0,61.0,2019,12,5,Thursday,1,0,0,0,0,0,0,1,0,0.6849632293809194,10.166666666666666,0.6014
100260,0.8551068883610452,0,3,Salaried,-0.5006269817659917,0.1282498726805452,-0.6794918330308531,1,85.28,2026-02-18,10.0,239.0,2026,2,18,Wednesday,1,0,0,0,0,0,0,1,0,-0.2561785068558152,39.833333333333336,0.8528
100261,-0.3800475059382423,1,3,Self-Employed,-0.16016052543746734,0.18884866971862227,-0.23666061705989128,0,79.75,2019-07-28,10.0,300.0,2019,7,28,Sunday,1,0,0,0,0,0,0,1,0,-1.1791211923337244,50.0,0.7975
100262,0.6175771971496438,1,2,Salaried,8.858831867254773,0.19506355168553083,-0.011615245009074576,0,45.13,2022-04-16,3.0,297.0,2022,4,16,Saturday,1,0,0,0,0,0,0,0,1,0.022019105296100204,49.5,0.45130000000000003
100263,0.9501187648456059,0,3,Self-Employed,0.8500091186959784,2.068331767393154,-0.534301270417423,0,48.128,2013-07-27,1.0,274.0,2013,7,27,Saturday,0,0,1,0,0,1,0,0,0,2.4333053868483634,45.666666666666664,0.48128
100264,-0.3800475059382423,1,2,Self-Employed,0.3506209793686938,0.3543605584584019,-0.004355716878403069,0,45.51,2020-08-24,7.0,27.0,2020,8,24,Monday,1,0,0,0,1,0,0,0,0,1.0106655885122486,4.5,0.4551
100265,0.23752969121140147,1,1,Self-Employed,0.3886495682195667,1.2020247081688014,0.6852994555353901,0,80.59,2015-07-19,12.0,39.0,2015,7,19,Sunday,0,1,0,0,0,0,1,0,0,3.0928239896814196,6.5,0.8059000000000001
100266,0.6650831353919241,1,2,Salaried,0.3257256468996184,0.0707655184448056,-0.770235934664247,0,73.92,2016-03-21,11.0,175.0,2016,3,21,Monday,0,1,0,0,1,0,0,0,0,0.21725497859434445,29.166666666666668,0.7392
100267,-0.47505938242280293,0,2,Salaried,-0.4578444986927687,-0.12714196145380943,-0.5197822141560801,0,48.61,2021-09-10,12.0,242.0,2021,9,10,Friday,0,0,1,0,1,0,0,0,0,0.27769682024535275,40.333333333333336,0.4861
100268,-0.09501187648456058,0,0,Self-Employed,8.858831867254773,-0.6171587735163067,-0.41814882032667894,0,29.71,2015-05-14,6.6,239.0,2015,5,14,Thursday,0,1,0,0,0,0,0,1,0,-0.06966593144154067,39.833333333333336,0.29710000000000003
100269,0.19002375296912116,1,3,Salaried,0.7587001783967283,1.6412172623542125,-0.6577132486388386,0,69.22,2011-09-27,0.0,166.0,2011,9,27,Tuesday,0,0,1,0,0,0,1,0,0,2.163196093906823,27.666666666666668,0.6922
100270,-0.8551068883610452,1,0,Self-Employed,0.4530661888415984,1.0092654623126869,0.5909255898366604,0,29.45,2015-04-05,4.0,23.0,2015,4,5,Sunday,0,0,1,0,0,0,0,1,0,2.227633593434066,3.8333333333333335,0.2945
100271,-1.0926365795724466,1,1,Salaried,0.35833862562353014,-0.6388390897472265,0.27150635208711416,0,85.37,2017-03-04,10.0,174.0,2017,3,4,Saturday,0,1,0,0,1,0,0,0,0,-1.7827804318767175,29.0,0.8537
100272,0.9976247030878861,1,1,Salaried,0.617724665970002,-0.4072102793502055,0.362250453720508,0,17.45,2011-10-23,7.0,202.0,2011,10,23,Sunday,0,1,0,0,0,1,0,0,0,-0.6592100037170614,33.666666666666664,0.1745
100273,0.04750593824228029,0,2,Self-Employed,-0.9009122878408271,-0.4507233199454632,-0.39274047186932864,0,39.47,2015-03-10,12.0,270.0,2015,3,10,Tuesday,0,0,1,0,0,1,0,0,0,0.5002965616394133,45.0,0.3947
100274,0.807600950118765,0,2,Salaried,-0.5944586751226453,0.04531803876167138,-0.4834845735027225,0,68.58,2013-06-05,2.0,284.0,2013,6,5,Wednesday,0,0,0,1,0,0,0,0,1,-0.07623412805326059,47.333333333333336,0.6858
100275,0.04750593824228029,1,1,Salaried,-0.47148652494811205,-0.5779703488766592,0.05372050816696898,0,42.34,2011-06-11,7.0,223.0,2011,6,11,Saturday,0,0,0,1,0,0,0,1,0,1.2258470142710143,37.166666666666664,0.42340000000000005
100276,0.9026128266033255,0,2,Salaried,0.49806713931824287,0.0124241367544619,-0.8029038112522687,0,53.84,2017-06-03,5.0,227.0,2017,6,3,Saturday,0,0,1,0,0,1,0,0,0,0.024944702779364503,37.833333333333336,0.5384
100277,0.3800475059382423,1,2,Salaried,0.04598965475371174,0.9596885330502724,-0.025408348457350273,0,10.6,2019-04-30,10.0,212.0,2019,4,30,Tuesday,0,0,1,0,0,1,0,0,0,20.867487224891978,35.333333333333336,0.106
100278,0.02850356294536824,0,1,Self-Employed,0.5287104220221694,1.5472010426970413,-0.7339382940108895,1,40.05,2019-06-04,11.8,229.0,2019,6,4,Tuesday,0,0,0,1,0,0,0,1,0,2.926367588479588,38.166666666666664,0.40049999999999997
100279,-1.0926365795724466,1,3,Unemployed,-0.22232720725666025,-0.288522833324276,0.8595281306715062,0,90.15,2023-02-06,5.0,190.0,2023,2,6,Monday,0,1,0,0,1,0,0,0,0,1.2977396553683949,31.666666666666668,0.9015000000000001
100280,0.9976247030878861,1,1,Salaried,0.011023403469652986,-0.3315615348552122,-0.4254083484573504,0,82.11,2010-06-10,5.0,195.0,2010,6,10,Thursday,0,0,1,0,1,0,0,0,0,-30.077964193906958,32.5,0.8210999999999999
100281,-0.05700712589073648,0,1,Salaried,0.9213740225719207,0.020556214805296524,-0.0950998185117969,1,39.23,2022-11-30,5.0,147.0,2022,11,30,Wednesday,0,1,0,0,1,0,0,0,0,0.02231039111338951,24.5,0.3923
100282,-0.7600950118764846,1,1,Self-Employed,0.4832719693925997,-0.389537784954861,-0.49437386569872976,0,89.85,2010-02-18,6.0,292.0,2010,2,18,Thursday,0,1,0,0,0,1,0,0,0,-0.8060425798012898,48.666666666666664,0.8985
100283,0.3800475059382423,0,1,Salaried,0.5665927656052484,-0.023310421662978118,-0.5669691470054448,0,72.81,2016-09-12,9.0,151.0,2016,9,12,Monday,1,0,0,0,0,0,0,1,0,-0.041141403628896234,25.166666666666668,0.7281
100284,-0.09501187648456058,0,2,Salaried,0.965895890662625,1.1645652986966188,0.8413793103448274,0,53.44,2019-05-26,1.0,236.0,2019,5,26,Sunday,1,0,0,0,0,0,1,0,0,1.205684080400945,39.333333333333336,0.5344
100285,-0.9501187648456059,0,1,Salaried,-0.1599672239486609,-0.3914323276224692,-0.5742286751361163,1,76.99,2022-04-01,5.0,182.0,2022,4,1,Friday,0,0,1,0,0,0,0,0,1,2.446953306810485,30.333333333333332,0.7698999999999999
100286,-1.0926365795724466,1,1,Salaried,-0.2532036853976113,-0.4708054368512678,-0.8718693284936481,0,48.94,2014-12-12,2.0,94.0,2014,12,12,Friday,0,1,0,0,1,0,0,0,0,1.859394092593683,15.666666666666666,0.4894
100287,-0.4275534441805226,1,3,Salaried,0.6589882146997773,0.7635998539851461,-0.5597096188747733,0,44.23,2016-02-14,2.0,177.8,2016,2,14,Sunday,0,0,0,1,0,0,0,1,0,1.1587458424169663,29.633333333333336,0.44229999999999997
100288,-0.5700712589073635,1,3,Salaried,-0.08412602382864634,-0.2409092349776715,0.15172413793103431,0,40.0,2010-08-26,5.0,244.0,2010,8,26,Thursday,0,1,0,0,0,0,0,0,1,2.863670764570687,40.666666666666664,0.4
100289,0.28503562945368177,1,1,Self-Employed,0.48104368603662456,-0.11334604699382492,0.36588021778584373,0,66.12,2025-01-01,4.0,208.0,2025,1,1,Wednesday,0,0,1,0,1,0,0,0,0,-0.23562526706814574,34.666666666666664,0.6612
100290,-0.5225653206650832,0,1,Unemployed,-0.992542465393858,-0.5261496220405506,-0.9698729582577135,0,70.18,2019-01-26,9.0,42.0,2019,1,26,Saturday,0,0,1,0,0,0,0,1,0,0.5301028826325989,7.0,0.7018000000000001
100291,0.9026128266033255,1,1,Salaried,-0.551377497760819,-0.24330294864821225,-0.7811252268602542,0,38.824,2020-06-25,8.0,181.0,2020,6,25,Thursday,1,0,0,0,0,1,0,0,0,0.4412638340089718,30.166666666666668,0.38824
100292,-0.28503562945368177,1,3,Salaried,0.40129886973988016,0.13804712956847554,-0.6903811252268605,0,53.07,2023-12-16,12.0,71.0,2023,12,16,Saturday,0,0,1,0,0,0,0,0,1,0.34400079336868544,11.833333333333334,0.5307
100293,-0.7125890736342043,0,0,Salaried,-0.14612646459242903,0.6857064839172109,-0.12413793103448292,1,58.27,2018-11-02,2.0,160.0,2018,11,2,Friday,0,0,0,1,0,0,1,0,0,-4.692555081174105,26.666666666666668,0.5827
100294,0.09501187648456058,0,1,Salaried,-0.8879900921893007,-0.5799425546581949,-0.5996370235934666,1,7.44,2024-11-14,8.0,150.0,2024,11,14,Thursday,1,0,0,0,0,1,0,0,0,0.6530957493324863,25.0,0.07440000000000001
100295,0.23752969121140147,1,1,Salaried,0.5443814038953291,0.3956689184153109,0.7179673321234118,0,43.58,2024-06-01,2.0,160.0,2024,6,1,Saturday,0,0,0,1,0,0,0,1,0,0.726822987677566,26.666666666666668,0.43579999999999997
100296,-0.8551068883610452,1,2,Self-Employed,-0.9587339107490505,-0.4159992662801228,0.21343012704174213,1,21.36,2020-05-10,9.0,83.0,2020,5,10,Sunday,1,0,0,0,0,1,0,0,0,0.4339048213649877,13.833333333333334,0.21359999999999998
100297,-0.04750593824228029,1,2,Salaried,0.9980705595919456,-0.5665088697721236,0.5001814882032666,0,39.12,2015-11-02,9.0,179.4,2015,11,2,Monday,0,1,0,0,0,0,0,0,1,-0.5676040279193656,29.900000000000002,0.3912
100298,0.5700712589073635,1,1,Self-Employed,-0.7916972839221563,0.10995973425589232,-0.17858439201451923,1,45.92,2014-09-30,10.0,300.0,2014,9,30,Tuesday,0,0,0,1,1,0,0,0,0,-0.1388911348933011,50.0,0.4592
100299,0.0,0,2,Salaried,0.6317060969790153,-0.6047258422843955,-0.7629764065335755,1,73.51,2017-07-27,0.0,259.0,2017,7,27,Thursday,0,1,0,0,1,0,0,0,0,-0.9572898618144634,43.166666666666664,0.7351000000000001
100300,0.0380047505938241,1,1,Unemployed,-0.9375095137803027,0.5212032075895022,0.6054446460980034,0,30.04,2018-07-03,3.0,212.0,2018,7,3,Tuesday,1,0,0,0,1,0,0,0,0,-0.5559444463532578,35.333333333333336,0.3004
100301,0.3800475059382423,1,1,Salaried,-0.6564226033829869,0.8871404174361824,-0.4508166969147007,1,27.7,2019-06-16,7.0,242.0,2019,6,16,Sunday,0,0,0,1,0,0,0,0,1,-1.351477558609578,40.333333333333336,0.27699999999999997
100302,0.7600950118764846,1,2,Self-Employed,-0.05542965454958244,-0.5250785929550734,0.42032667876588004,0,47.33,2011-11-02,11.0,181.0,2011,11,2,Wednesday,1,0,0,0,0,1,0,0,0,9.472882290568577,30.166666666666668,0.4733
100303,0.8551068883610452,0,2,Self-Employed,0.5948474968960434,1.716862373299108,0.32958257713248623,0,9.69,2022-02-05,5.0,128.0,2022,2,5,Saturday,0,0,1,0,1,0,0,0,0,2.8862227415561432,21.333333333333332,0.0969
100304,-0.04750593824228029,0,1,Salaried,-0.38519223175188844,-0.42403307770176263,0.03920145190562597,1,25.18,2017-11-06,4.0,201.0,2017,11,6,Monday,1,0,0,0,1,0,0,0,0,1.100834966928649,33.5,0.2518
100305,0.47505938242280293,1,3,Salaried,0.310737060107788,-0.12124497492632386,-0.7956442831215973,0,75.31,2011-07-17,5.0,300.0,2011,7,17,Sunday,0,0,1,0,0,1,0,0,0,-0.3901851130478823,50.0,0.7531
100306,0.6175771971496438,0,1,Self-Employed,0.6985710522478151,-0.21061154470950866,0.17713248638838458,0,8.62,2024-08-14,7.0,260.0,2024,8,14,Wednesday,0,0,0,1,0,0,1,0,0,-0.3014890812206102,43.333333333333336,0.0862
100307,0.6650831353919241,1,3,Salaried,0.11769043993561717,-0.3283325709141715,0.8268602540834844,0,90.47,2010-09-12,7.0,128.0,2010,9,12,Sunday,1,0,0,0,0,1,0,0,0,-2.7897981441295197,21.333333333333332,0.9047
100308,0.3800475059382423,1,1,Salaried,0.042205161285097784,-0.6438734698737187,-0.25480943738657,0,80.53,2014-06-22,10.0,129.4,2014,6,22,Sunday,0,1,0,0,0,0,1,0,0,-15.255799297254764,21.566666666666666,0.8053
100309,-0.5700712589073635,0,0,Salaried,0.4092250117970599,-0.35384227916214517,-0.5923774954627951,0,18.71,2023-12-08,2.0,140.0,2023,12,8,Friday,1,0,0,0,0,0,1,0,0,-0.8646643508134841,23.333333333333332,0.18710000000000002
100310,-0.9026128266033255,1,2,Salaried,-0.37752099382969523,0.3951382754021281,0.6199637023593465,0,47.62,2012-10-31,9.0,292.0,2012,10,31,Wednesday,0,0,0,1,1,0,0,0,0,-1.0466657003461382,48.666666666666664,0.47619999999999996
100311,0.8551068883610452,1,1,Salaried,-0.6807182397272389,-0.4533731185096253,0.09001814882032651,0,55.76,2012-07-26,12.0,286.0,2012,7,26,Thursday,1,0,0,0,0,0,0,1,0,0.6660216989209664,47.666666666666664,0.5576
100312,0.9976247030878861,0,3,Self-Employed,0.1266964077751708,-0.3368837452057161,0.17713248638838458,0,46.85,2014-11-21,1.0,206.0,2014,11,21,Friday,0,0,0,1,0,0,0,0,1,-2.6589841900137645,34.333333333333336,0.4685
100313,0.2185273159144894,0,3,Salaried,0.4929188852082149,-0.11981018085085224,0.1843920145190561,0,74.02,2015-10-01,2.0,106.0,2015,10,1,Thursday,0,1,0,0,0,0,0,1,0,-0.24306267105234355,17.666666666666668,0.7402
100314,0.9026128266033255,0,1,Salaried,-0.5279594572758944,-0.5988308172308565,-0.05154264972776786,0,59.53,2013-10-06,11.0,175.0,2013,10,6,Sunday,1,0,0,0,0,0,0,1,0,1.1342363679223328,29.166666666666668,0.5953
100315,-0.9501187648456059,1,3,Self-Employed,-0.1046004447465211,-0.06877360949669963,0.391288566243194,0,15.31,2026-02-10,2.0,172.0,2026,2,10,Tuesday,0,0,0,1,1,0,0,0,0,0.6574886910219085,28.666666666666668,0.1531
100316,0.6175771971496438,0,1,Salaried,0.6996861923839058,0.09177095097801714,0.18076225045372035,0,91.82,2013-09-03,4.0,177.0,2013,9,3,Tuesday,0,0,1,0,0,0,0,1,0,0.1311601571918172,29.5,0.9181999999999999
100317,-0.9026128266033255,1,1,Salaried,0.8975018212153155,2.091759354969132,0.2533575317604354,0,57.08,2012-06-04,7.0,13.0,2012,6,4,Monday,0,0,0,1,0,0,0,0,1,2.3306463625184195,2.1666666666666665,0.5708
100318,0.33254156769596205,0,3,Salaried,0.7902650956187269,-0.2393169441908792,-0.6286751361161527,0,56.82,2016-12-30,12.0,18.0,2016,12,30,Friday,0,0,0,1,0,1,0,0,0,-0.30283122146943536,3.0,0.5682
100319,0.14251781472684089,0,2,Salaried,-0.8442797353442575,-0.4832354419499143,0.8196007259528129,0,40.7,2018-06-02,9.0,300.0,2018,6,2,Saturday,1,0,0,0,0,0,1,0,0,0.5723641368140545,50.0,0.40700000000000003
100320,0.3515439429928741,1,2,Self-Employed,-0.05275811792200681,-0.5106715025065075,-0.23666061705989128,1,22.85,2026-01-14,11.0,199.0,2026,1,14,Wednesday,1,0,0,0,0,0,1,0,0,9.679486733424447,33.166666666666664,0.2285
100321,-0.8551068883610452,1,1,Salaried,-0.034703581363823725,0.3632308420523447,-0.6649727767695102,0,67.16,2023-04-13,6.6,102.0,2023,4,13,Thursday,0,1,0,0,1,0,0,0,0,-10.466667351831004,17.0,0.6716
100322,-0.5700712589073635,1,1,Salaried,-0.2130162224480339,-0.23335082374560284,-0.16406533575317622,0,26.86,2024-01-26,11.0,109.0,2024,1,26,Friday,0,0,0,1,0,0,0,0,1,1.0954603413011403,18.166666666666668,0.2686
100323,-0.9501187648456059,1,0,Salaried,0.07309181038592792,0.9838631286856353,-0.16043557168784045,0,74.52,2025-08-21,11.0,36.0,2025,8,21,Thursday,0,1,0,0,1,0,0,0,0,13.46064796439978,6.0,0.7452
100324,0.47505938242280293,1,2,Salaried,-0.42642550723197065,-0.2582517194203243,-0.8754990925589838,0,59.04,2025-05-07,7.0,274.0,2025,5,7,Wednesday,0,0,0,1,0,0,0,0,1,0.6056197742407522,45.666666666666664,0.5904
100325,0.6175771971496438,0,1,Self-Employed,-0.6858095417870524,-0.007987202298924662,-0.2185117967332125,0,76.66,2012-09-18,8.0,186.0,2012,9,18,Tuesday,0,0,1,0,0,1,0,0,0,0.011646385493721712,31.0,0.7666
100326,-0.9976247030878861,1,1,Self-Employed,-0.737287095034407,-0.30674506294847204,0.1843920145190561,0,75.44,2022-09-11,4.0,252.0,2022,9,11,Sunday,0,0,0,1,0,0,0,1,0,0.41604561508588067,42.0,0.7544
100327,-0.8551068883610452,1,2,Self-Employed,0.0282853417974477,0.8374573306313521,-0.9589836660617062,0,52.95,2017-10-15,4.0,152.0,2017,10,15,Sunday,0,0,0,1,0,0,0,0,1,29.60746723968947,25.333333333333332,0.5295000000000001
100328,0.6650831353919241,0,1,Salaried,0.12486627401007455,0.3684754375218868,-0.6323049001814883,0,38.35,2024-11-02,8.0,145.0,2024,11,2,Saturday,0,0,0,1,0,0,0,0,1,2.950960461046168,24.166666666666668,0.3835
100329,0.6080760095011876,0,3,Salaried,0.3064609436194561,0.4908356711634187,0.7542649727767693,1,63.28,2021-05-07,6.0,181.0,2021,5,7,Friday,1,0,0,0,0,0,1,0,0,1.6016255297213584,30.166666666666668,0.6328
100330,0.09501187648456058,1,0,Self-Employed,-0.3592143044432993,-0.3958095978991875,0.7615245009074408,0,81.46,2010-04-14,11.0,45.0,2010,4,14,Wednesday,0,0,0,1,0,0,1,0,0,1.1018759359057335,7.5,0.8146
100331,-1.0451306413301664,1,1,Self-Employed,0.7253671915653368,1.1072476375910316,-0.1568058076225047,1,14.5,2020-12-29,3.0,280.0,2020,12,29,Tuesday,1,0,0,0,1,0,0,0,0,1.5264650103647504,46.666666666666664,0.145
100332,-0.14251781472684089,1,2,Salaried,-0.13226144936067333,0.7710697255694766,0.5074410163339381,0,62.2,2018-02-15,11.0,127.0,2018,2,15,Thursday,0,0,0,1,0,0,0,0,1,-5.829890185663932,21.166666666666668,0.622
100333,0.0,0,0,Self-Employed,-0.21118754776304605,0.36068301601692393,0.9430127041742286,0,68.66,2020-04-24,0.0,56.0,2020,4,24,Friday,0,0,1,0,0,0,0,1,0,-1.7078801275803102,9.333333333333334,0.6866
100334,-0.5700712589073635,1,2,Salaried,-0.1019274934147528,0.6764627646236108,-0.2656987295825773,1,20.85,2019-10-08,0.0,286.0,2019,10,8,Tuesday,0,0,1,0,1,0,0,0,0,-6.636705583164089,47.666666666666664,0.20850000000000002
100335,0.4275534441805226,1,2,Salaried,-0.0353420354134229,0.03074349149432648,0.3535390199637023,0,91.89,2021-09-14,7.0,249.0,2021,9,14,Tuesday,0,1,0,0,0,0,1,0,0,-0.8698845761059394,41.5,0.9189
100336,-0.04750593824228029,1,2,Self-Employed,0.23435940309290143,-0.28150161674992485,-0.4000000000000002,0,60.43,2016-01-22,0.0,50.0,2016,1,22,Friday,1,0,0,0,0,1,0,0,0,-1.2011534977256106,8.333333333333334,0.6043
100337,-0.4275534441805226,0,1,Salaried,-1.0004860383107264,-0.47637525113222223,0.979310344827586,0,74.72,2022-01-26,0.0,94.0,2022,1,26,Wednesday,0,0,1,0,0,1,0,0,0,0.4761438269908888,15.666666666666666,0.7472
100338,0.8551068883610452,1,1,Self-Employed,0.8999126049622146,1.3481611331473577,0.01742286751361145,1,44.2,2020-06-05,6.0,258.0,2020,6,5,Friday,0,1,0,0,1,0,0,0,0,1.498102288726097,43.0,0.442
100339,-0.04750593824228029,1,2,Self-Employed,0.3791093143549376,0.32793186751112485,-0.6250453720508169,1,58.32,2026-05-25,0.0,9.0,2026,5,25,Monday,0,0,1,0,0,0,1,0,0,0.8650060947964514,1.5,0.5832
100340,0.5700712589073635,0,1,Salaried,-0.9103314842074158,-0.3068455402552706,0.20254083484573487,0,81.65,2017-03-25,7.0,283.0,2017,3,25,Saturday,1,0,0,0,0,0,1,0,0,0.33707011740061593,47.166666666666664,0.8165
100341,0.8551068883610452,0,1,Salaried,-0.5469825070694994,-0.6099402117619733,0.49655172413793086,0,30.1,2011-12-11,4.0,103.0,2011,12,11,Sunday,1,0,0,0,0,1,0,0,0,1.115100033143244,17.166666666666668,0.301
100342,-1.0451306413301664,0,1,Salaried,-0.24230013240109136,-0.6135377639895986,-0.29836660617059907,0,26.95,2020-02-10,6.8,100.0,2020,2,10,Monday,1,0,0,0,0,1,0,0,0,2.5321396150703674,16.666666666666668,0.2695
100343,0.9501187648456059,0,3,Self-Employed,0.0028081523216619726,0.6912036432738637,-0.33103448275862085,1,56.29,2020-06-03,10.0,103.0,2020,6,3,Wednesday,0,0,0,1,1,0,0,0,0,246.14179150537774,17.166666666666668,0.5629
100344,-0.7125890736342043,0,3,Self-Employed,0.3057340394946761,-0.21194200284090967,-0.17495462794918346,0,39.11,2024-12-26,8.0,172.0,2024,12,26,Thursday,0,0,1,0,0,0,1,0,0,-0.6932234408416283,28.666666666666668,0.3911
100345,0.14251781472684089,0,1,Salaried,-0.0868718546142937,-0.4845107135294976,-0.8065335753176045,0,49.49,2010-08-24,6.2,132.0,2010,8,24,Tuesday,1,0,0,0,0,0,0,0,1,5.577303669648804,22.0,0.4949
100346,0.6650831353919241,0,2,Salaried,-0.795068593239651,-0.30960272951801027,0.9647912885662431,0,21.37,2017-04-16,4.0,173.0,2017,4,16,Sunday,0,1,0,0,0,0,0,1,0,0.38940379754717497,28.833333333333332,0.2137
